github	type	name	context
SarahBrown	training	Leopold	The colonel soon enlists, or forces, ███████ to be a spy (without giving him a choice or chance to think about it) to see if the Werewolves might carry out attacks on the trains.
SarahBrown	training	Leopold	Soon, ███████ is stuck in an adventure by being involved with both sides of the conflict in a mysterious and film noir-ish way, where everyone and everything is not what it seems.
SarahBrown	training	Leopold	Its amazing to watch the naive ███████ deal with everything (his lover, the terrorists, the colonel, annoying passengers, his disgruntled uncle, even the railway company's officials who come to examine his work ethic) before he finally boils over and humorously and violently takes control.
SarahBrown	training	Max von Sydow's	Add ███████████████ hypnotic narration, and Europa becomes a dreamlike place that's out of this world.
SarahBrown	training	Heath Leger	I thought that this film was very well made, ███████████ was very convincing and his Irish accent was flawless.
SarahBrown	training	Ned Kelly	Maybe those in authority have always been corrupt and I did find it interesting that over 30,000 signed a petition for █████████ NOT to be hanged, so maybe there was more truth in this film than at first thought?
SarahBrown	training	Bakjwi	 There aren't many negatives I can say about ██████.
SarahBrown	training	George Hilton	For fans of these crazed Italian thrillers, they will appreciate █████████████ and the turns his character takes and what he's put through.
SarahBrown	training	Sergio Martino	The only thing lacking in keeping this from being a great ██████████████ directed giallo is that the story doesn't have that extra sexual or psychological, or both element to put it over the top.
SarahBrown	training	Kate	My wife, ████ and I absolutely loved the series and can't wait for the next one (hopefully there is a sequel!).
SarahBrown	training	Heisenberg	You have to apply ██████████'s uncertainty principle (along with all the other laws and principles of uncertainty) not just to physics but to life and leave room to change your plans and adjust along the way.
