github	type	name	context
SarahBrown	training	Peter Bogdanovich	A charming and witty romantic comedy, it is a love story written to New Yorkers (█████████████████ is a native) who can identify every location (West 12th Street, the Ansonia, the old FAO Schwartz, the Plaza, the Roxy, Chez Brigitte, and City Limits which was a country & western club).
SarahBrown	training	Rusty	The life of █████ changes when she participates and wins a contest to be the cover page of the Vanity magazine.
SarahBrown	validation	Danny	She loses her happiness and starts drinking in her new life style, missing the love of █████ and her old friends.
SarahBrown	testing	Gene Kelly	My sixteen years old son saw this movie with a friend of the same age in a recent ██████████ festival and they loved 'Cover Girl', therefore I dare to say that this classic is recommended to any movie lover and not only to the old generations.
SarahBrown	training	Jabba	Also, the disco was taken out of █████'s palace, and the lame ending of the original was replaced by a huge victory celebration spanning the entire galaxy, instead of just a small Ewok village, which was the case of the original and that didn't really end a story this big the way it deserved.
SarahBrown	training	Schindler	"A departure from his normal adventure/fantasy fare, it paved the way for his 1993 success, ""█████████'s List""."
SarahBrown	validation	Menno Meyjes'	While the plot - about compassion, abuse and the power of love to heal all wounds - is often powerful and moving, it loses its way through the fault of continuity and █████████████ scrambling screenplay.
SarahBrown	testing	Walker	This lapse in scripting has cost the viewer the depth and detail obviously present in Miss ██████'s novel.
SarahBrown	training	Spielberg	A real shame that maestro █████████ was unable to pick out and rectify these problems, as most of the show is a wonderful example of his prowess as a director.
SarahBrown	validation	Whoopi Goldberg	Performances are strong throughout, with ███████████████ making a debut - which she's never matched since with regard to acting accomplishment - as the heart broken Celie who just yearns to be loved.
SarahBrown	testing	Danny Glover	"████████████ lends solid support, though his ""Moses"" was a superior turn for him in ""Places in the Heart""."
SarahBrown	training	David Morse	Of course I love everything ███████████ does, so maybe my comments are not fair, but there were more good things about this film then that.
